"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
660821,"Sánchez, Jesús",381,0.9028436018957346,289,"73.776585092",0.4488188976377953,0.3044982698961938,0.23097112860892388,0.1695501730103806,0.12860892388451445,"6.880324252",3,-10.47814619592571,,NaN,139,0.3648293963254593
650490,"Díaz, Yandy",457,0.9103585657370518,401,"73.740582604",0.39168490153172864,0.3316708229426434,0.2910284463894967,0.19950124688279303,0.175054704595186,"7.612215514",7,4.69811550653184,,NaN,210,0.45951859956236324
686555,"Collins, Isaac",330,0.8991825613079019,255,"73.630769242",0.35454545454545455,0.33725490196078434,0.2606060606060606,0.16862745098039217,0.1303030303030303,"6.791068879",13,-10.522320682229322,,NaN,147,0.44545454545454544
677800,"Abreu, Wilyer",543,0.9080267558528428,430,"73.630555654",0.36095764272559866,0.3116279069767442,0.24677716390423574,0.1372093023255814,0.10865561694290976,"7.129676077",6,-11.290221074773486,,NaN,211,0.3885819521178637
671732,"Butler, Lawrence",319,0.9011299435028248,227,"73.624424608",0.3605015673981191,0.2643171806167401,0.18808777429467086,0.13656387665198239,0.09717868338557993,"7.039666552",9,-18.02582824036131,,NaN,102,0.31974921630094044
677951,"Witt Jr., Bobby",509,0.9008849557522124,395,"73.55362275",0.3909626719056974,0.369620253164557,0.2868369351669941,0.20506329113924052,0.15913555992141454,"6.959794715",12,-1.084869556159254,,NaN,220,0.43222003929273084
701538,"Merrill, Jackson",529,0.9042735042735043,383,"73.517343592",0.31758034026465026,0.28720626631853785,0.20793950850661624,0.1409921671018277,0.10207939508506617,"7.593404008",8,-23.203990426424593,,NaN,170,0.32136105860113423
691781,"House, Brady",306,0.9026548672566371,213,"73.490428203",0.3137254901960785,0.2863849765258216,0.19934640522875818,0.14553990610328638,0.10130718954248366,"7.601360817",8,-7.349743951287927,,NaN,106,0.3464052287581699
542303,"Ozuna, Marcell",353,0.9051282051282051,243,"73.439219943",0.3597733711048159,0.30864197530864196,0.21246458923512748,0.13991769547325103,0.09631728045325778,"7.492977989",3,-19.721633011623446,,NaN,123,0.34844192634560905
664040,"Lowe, Brandon",543,0.900497512437811,380,"73.429399024",0.3738489871086556,0.3394736842105263,0.23756906077348067,0.17105263157894737,0.11970534069981584,"6.996287201",24,2.752578495155195,,NaN,186,0.3425414364640884
