Name,ERA,FIP,xFIP,WHIP,K/9,BB/9,HR/9,K%,BB%,BABIP,LOB%,WAR,IP,G,GS,W,L
Jake Bauers,4.5,,,2.25,2.25,9.0,0.0,0.05,0.2,0.313,,,4.0,4,0,0,0
Jalen Beeks,4.5,,,1.49,7.07,3.47,0.77,0.176,0.087,0.279,,,70.0,71,0,7,4
Jake Bird,4.5,,,1.7,6.98,5.63,1.13,0.168,0.135,0.279,,,40.0,35,0,2,2
Caleb Boushley,4.5,,,2.0,2.25,4.5,0.0,0.05,0.1,0.333,,,4.0,2,0,0,0
Jake Eder,4.5,,,1.5,4.5,4.5,0.0,0.111,0.111,0.286,,,2.0,1,0,0,0
Ian Gibaut,4.5,,,2.0,4.5,4.5,0.0,0.1,0.1,0.333,,,2.0,2,0,0,0
Clayton Kershaw,4.5,,,1.5,7.2,2.7,0.6,0.18,0.068,0.303,,,30.0,7,7,2,2
Isiah Kiner-Falefa,4.5,,,1.5,0.0,9.0,0.0,0.0,0.222,0.167,,,2.0,2,0,0,0
Joel Kuhnel,4.5,,,0.8,4.5,0.0,0.9,0.128,0.0,0.211,,,10.0,6,0,0,0
Mark Leiter Jr.,4.5,,,1.33,13.34,3.41,1.24,0.336,0.086,0.238,,,58.0,60,0,4,5
Emilio Pagán,4.5,,,1.34,10.42,2.61,1.42,0.278,0.07,0.278,,,38.0,38,1,4,5
Gerardo Reyes,4.5,,,1.75,4.5,6.75,0.0,0.111,0.167,0.267,,,4.0,3,0,0,0
Ben Rortvedt,4.5,,,2.5,4.5,9.0,4.5,0.091,0.182,0.333,,,2.0,1,0,0,0
Alex Speas,4.5,,,1.5,9.0,4.5,4.5,0.25,0.125,0.286,,,2.0,1,0,0,0
Ildemaro Vargas,4.5,,,1.5,0.0,0.0,4.5,0.0,0.0,0.375,,,2.0,2,0,0,0
Luke Williams,4.5,,,1.5,0.0,2.25,0.0,0.0,0.053,0.294,,,4.0,3,0,0,0
Shelby Miller,4.53,,,0.97,7.92,2.1,1.46,0.218,0.058,0.202,,,55.2,51,0,6,8
Cionel Pérez,4.53,,,1.4,7.71,4.7,0.0,0.193,0.118,0.232,,,53.2,62,0,2,0
Spencer Arrighetti,4.53,,,1.41,10.61,4.03,1.3,0.271,0.103,0.25,,,145.0,29,28,7,13
Martín Pérez,4.53,,,1.48,7.13,3.27,1.47,0.181,0.083,0.283,,,135.0,26,26,5,6
Alec Marsh,4.53,,,1.26,8.58,2.72,1.33,0.224,0.071,0.249,,,129.0,26,25,9,9
Danny Young,4.54,,,1.25,11.47,4.3,0.72,0.291,0.109,0.21,,,37.2,42,0,4,1
Marco Gonzales,4.54,,,1.6,6.15,2.94,1.34,0.152,0.073,0.312,,,33.2,7,7,1,1
Trevor Richards,4.55,,,1.21,8.54,4.82,0.96,0.224,0.126,0.188,,,65.1,55,2,2,2
Angel Chivilli,4.55,,,1.29,7.96,2.84,1.99,0.211,0.075,0.254,,,31.2,30,0,2,3
Kyle Harrison,4.56,,,1.34,8.54,3.04,1.3,0.222,0.079,0.263,,,124.1,24,24,7,7
Christian Scott,4.56,,,1.2,7.42,2.28,1.52,0.198,0.061,0.25,,,47.1,9,9,0,3
Mitch Spence,4.58,,,1.38,7.49,2.62,1.19,0.194,0.068,0.276,,,151.1,35,24,8,10
Joe La Sorsa,4.58,,,1.25,7.13,2.55,2.04,0.189,0.068,0.258,,,17.2,16,0,0,0
Max Lazar,4.61,,,1.1,5.93,1.32,1.32,0.167,0.037,0.25,,,13.2,11,0,0,0
Caleb Ferguson,4.64,,,1.49,11.1,4.14,0.99,0.269,0.1,0.256,,,54.1,62,0,1,4
Xzavion Curry,4.64,,,1.05,5.91,1.48,1.69,0.163,0.041,0.232,,,42.2,16,5,2,2
Jhonathan Díaz,4.66,,,1.76,7.45,2.79,1.86,0.17,0.064,0.318,,,9.2,5,1,0,1
Jack O'Loughlin,4.66,,,1.86,5.59,4.66,0.93,0.128,0.106,0.31,,,9.2,4,0,0,0
Paul Blackburn,4.66,,,1.29,7.05,2.51,1.43,0.187,0.066,0.262,,,75.1,14,14,5,4
Dillon Tate,4.66,,,1.47,6.63,2.95,0.49,0.165,0.073,0.286,,,36.2,33,0,2,1
Adbert Alzolay,4.67,,,1.44,6.75,3.12,3.12,0.173,0.08,0.279,,,17.1,18,0,1,4
Joey Wentz,4.68,,,1.47,9.76,4.41,1.07,0.24,0.109,0.252,,,67.1,46,0,1,2
Gordon Graceffo,4.7,,,1.17,7.04,2.35,1.17,0.194,0.065,0.25,,,7.2,2,1,0,1
Tyler Jay,4.7,,,1.96,7.04,7.04,0.0,0.167,0.167,0.3,,,7.2,5,0,0,0
Rafael Montero,4.7,,,1.41,5.4,4.46,1.88,0.14,0.116,0.248,,,38.1,41,0,1,2
Robbie Ray,4.7,,,1.14,12.62,4.4,1.76,0.333,0.116,0.189,,,30.2,7,7,3,2
Brandon Pfaadt,4.71,,,1.24,9.17,2.08,1.19,0.243,0.055,0.259,,,181.2,32,32,11,10
Quinn Priester,4.71,,,1.41,5.98,2.54,1.27,0.149,0.063,0.277,,,49.2,11,7,3,6
Hoby Milner,4.73,,,1.19,8.91,1.95,0.84,0.239,0.052,0.258,,,64.2,61,1,5,1
Michael Soroka,4.74,,,1.38,9.49,4.97,1.47,0.242,0.127,0.224,,,79.2,25,9,0,10
Austin Gomber,4.75,,,1.31,6.33,2.07,1.64,0.167,0.055,0.273,,,165.0,30,30,5,12
Emerson Hancock,4.75,,,1.34,5.79,2.82,1.78,0.147,0.071,0.259,,,60.2,12,12,4,4
Hayden Birdsong,4.75,,,1.39,11.0,5.38,1.38,0.279,0.137,0.216,,,72.0,16,16,5,6
Keider Montero,4.76,,,1.33,7.05,2.84,1.74,0.187,0.075,0.265,,,98.1,19,16,6,6
Nick Lodolo,4.76,,,1.2,9.52,2.89,1.01,0.247,0.075,0.231,,,115.1,21,21,9,6
Tanner Rainey,4.76,,,1.49,7.76,5.12,1.41,0.19,0.126,0.239,,,51.0,50,0,0,0
Joe Kelly,4.78,,,1.47,9.84,4.5,1.13,0.245,0.112,0.261,,,32.0,35,0,1,1
Gerson Garabito,4.78,,,1.33,7.52,4.1,1.37,0.191,0.104,0.24,,,26.1,18,2,0,2
Sammy Peralta,4.8,,,1.87,6.6,4.2,1.2,0.153,0.097,0.323,,,15.0,9,0,0,0
Frankie Montas,4.84,,,1.37,8.84,3.94,1.43,0.226,0.101,0.243,,,150.2,30,30,7,11
Sam Aldegheri,4.85,,,1.92,6.92,6.92,1.38,0.149,0.149,0.283,,,13.0,3,3,1,2
Gavin Williams,4.86,,,1.37,9.36,3.79,0.83,0.238,0.096,0.246,,,76.0,16,16,3,10
Shawn Armstrong,4.86,,,1.53,8.91,3.38,0.81,0.224,0.085,0.289,,,66.2,57,7,3,3
Fernando Cruz,4.86,,,1.34,14.72,4.73,1.21,0.378,0.122,0.216,,,66.2,69,3,3,8
Randy Vásquez,4.87,,,1.51,5.69,2.66,1.19,0.144,0.067,0.304,,,98.0,20,20,4,7
Eduard Bazardo,4.88,,,1.05,10.73,2.93,0.65,0.306,0.083,0.204,,,27.2,23,0,2,0
Matt Manning,4.88,,,1.55,7.48,3.9,0.98,0.187,0.098,0.287,,,27.2,5,5,0,1
Ryne Stanek,4.88,,,1.32,10.9,4.07,1.3,0.278,0.104,0.226,,,55.1,63,0,7,3
Camilo Doval,4.88,,,1.58,11.9,5.95,0.76,0.288,0.144,0.241,,,59.0,62,0,5,3
Luis García,4.88,,,1.29,8.08,2.29,1.22,0.209,0.059,0.26,,,59.0,60,0,5,1
Joey Cantillo,4.89,,,1.29,10.24,3.49,1.4,0.27,0.092,0.238,,,38.2,9,8,2,4
David Festa,4.9,,,1.32,10.77,3.22,1.26,0.278,0.083,0.247,,,64.1,14,13,2,6
Clayton Beeter,4.91,,,1.36,12.27,2.45,0.0,0.333,0.067,0.286,,,3.2,3,0,0,0
Rich Hill,4.91,,,1.09,12.27,7.36,2.45,0.333,0.2,0.1,,,3.2,4,0,0,1
Dany Jiménez,4.91,,,1.56,8.77,6.66,2.1,0.214,0.162,0.223,,,25.2,25,0,1,3
Gregory Santos,4.91,,,1.09,7.36,1.23,0.0,0.194,0.032,0.241,,,7.1,8,0,0,1
Matt Waldron,4.91,,,1.26,8.16,2.45,1.29,0.213,0.064,0.255,,,146.2,27,26,7,11
Trevor Rogers,4.92,,,1.58,7.02,4.05,1.01,0.173,0.1,0.285,,,124.1,25,25,2,11
James McArthur,4.92,,,1.45,7.78,2.22,1.27,0.198,0.057,0.298,,,56.2,57,0,5,7
Chris Flexen,4.95,,,1.52,6.92,3.54,1.35,0.174,0.089,0.283,,,160.0,33,30,3,15
Edward Cabrera,4.95,,,1.37,10.0,4.67,1.4,0.256,0.12,0.227,,,96.1,20,20,4,8
Burch Smith,4.95,,,1.35,7.35,1.92,0.96,0.191,0.05,0.288,,,56.1,50,0,4,1
Yosver Zulueta,4.96,,,1.35,11.02,3.86,1.1,0.29,0.101,0.246,,,16.1,12,0,0,0
Tyler Mahle,4.97,,,1.42,7.11,2.84,0.71,0.179,0.071,0.28,,,12.2,3,3,0,1
Cal Quantrill,4.98,,,1.52,6.67,4.19,1.4,0.168,0.105,0.273,,,148.1,29,29,8,11
Chris Paddack,4.99,,,1.39,8.05,2.14,1.43,0.206,0.055,0.283,,,88.1,17,17,5,3
Jesús Luzardo,5.0,,,1.25,7.83,2.97,1.21,0.212,0.08,0.246,,,66.2,12,12,3,6
Kolby Allard,5.0,,,1.56,7.67,2.67,1.67,0.197,0.068,0.312,,,27.0,7,4,2,0
Tyler Duffey,5.0,,,1.67,10.0,8.0,0.0,0.238,0.19,0.219,,,9.0,9,0,1,0
Joey Estes,5.01,,,1.23,6.49,1.9,1.62,0.169,0.05,0.259,,,127.2,25,24,7,9
Bryan Baker,5.01,,,1.16,8.87,2.7,1.16,0.247,0.075,0.235,,,23.1,19,0,1,1
DL Hall,5.02,,,1.6,9.21,4.4,1.26,0.223,0.107,0.282,,,43.0,13,7,1,2
Matt Moore,5.03,,,1.34,7.63,4.84,2.05,0.195,0.124,0.218,,,48.1,51,0,5,3
Erik Swanson,5.03,,,1.27,8.47,3.2,2.52,0.22,0.083,0.235,,,39.1,45,0,2,2
Eduardo Rodriguez,5.04,,,1.5,8.46,3.42,1.44,0.21,0.085,0.277,,,50.0,10,10,3,4
Aaron Brooks,5.06,,,1.54,4.05,2.7,1.35,0.101,0.067,0.308,,,26.2,5,4,0,2
Amir Garrett,5.06,,,1.69,18.56,8.44,1.69,0.458,0.208,0.211,,,5.1,6,0,0,0
Jaden Hill,5.06,,,1.13,5.06,3.38,1.69,0.133,0.089,0.216,,,10.2,9,0,0,0
Casey Kelly,5.06,,,1.13,6.75,1.69,1.69,0.19,0.048,0.263,,,5.1,2,0,0,0
Chad Kuhl,5.06,,,1.52,9.11,4.22,0.84,0.225,0.104,0.273,,,53.1,31,1,0,2
Isaac Mattson,5.06,,,1.13,10.13,8.44,0.0,0.261,0.217,0.059,,,5.1,3,0,0,0
Nick Nelson,5.06,,,1.88,13.5,3.38,0.0,0.308,0.077,0.348,,,5.1,4,0,0,0
Andrew Nardi,5.07,,,1.25,12.68,3.26,1.27,0.333,0.086,0.234,,,49.2,59,0,3,2
Steven Matz,5.08,,,1.44,6.7,3.05,1.42,0.174,0.079,0.287,,,44.1,12,7,1,2
Patrick Sandoval,5.08,,,1.51,9.15,3.95,0.9,0.229,0.099,0.272,,,79.2,16,16,2,8
Luke Jackson,5.09,,,1.47,10.02,4.42,1.19,0.251,0.111,0.255,,,53.0,52,0,4,3
Steven Okert,5.09,,,1.5,8.41,4.08,1.53,0.206,0.1,0.266,,,35.1,44,1,3,2
Guillo Zuñiga,5.09,,,1.36,6.11,4.08,2.55,0.158,0.105,0.242,,,17.2,15,0,0,0
Tyler Alexander,5.1,,,1.24,7.52,2.01,1.92,0.198,0.053,0.263,,,107.2,23,9,6,5
Cole Irvin,5.11,,,1.45,6.32,2.35,1.46,0.159,0.059,0.293,,,111.0,29,16,6,6
Josh Walker,5.11,,,1.54,8.03,4.38,0.73,0.2,0.109,0.277,,,12.1,10,0,0,0
Triston McKenzie,5.11,,,1.56,8.8,5.83,2.26,0.218,0.144,0.24,,,75.2,16,16,3,5
Michael Grove,5.12,,,1.22,9.53,2.82,1.06,0.25,0.074,0.241,,,51.0,39,2,4,4
Brandon Bielak,5.16,,,1.75,4.25,3.94,1.52,0.1,0.093,0.312,,,29.2,16,0,1,0
Brock Stewart,5.17,,,1.47,11.49,4.6,1.15,0.299,0.119,0.254,,,15.2,16,0,0,0
Luis Medina,5.18,,,1.58,7.2,4.5,0.9,0.178,0.111,0.276,,,40.0,8,8,2,4
Griffin Canning,5.19,,,1.4,6.82,3.46,1.63,0.176,0.089,0.265,,,171.2,32,31,6,13
Cade Povich,5.2,,,1.43,7.79,3.84,1.36,0.196,0.097,0.256,,,79.2,16,16,3,9
Enyel De Los Santos,5.2,,,1.41,9.28,3.52,2.39,0.237,0.09,0.262,,,64.0,64,0,1,2
Stephen Kolek,5.21,,,1.52,7.52,2.31,0.77,0.185,0.057,0.303,,,46.2,42,0,3,0
Thyago Vieira,5.21,,,1.66,9.24,6.16,1.89,0.22,0.147,0.252,,,38.0,28,0,0,1
Humberto Castellanos,5.23,,,1.45,6.1,3.48,0.0,0.146,0.083,0.268,,,10.1,7,0,0,0
Jacob Lopez,5.23,,,1.16,6.97,6.1,1.74,0.174,0.152,0.135,,,10.1,4,1,0,0
Joey Lucchesi,5.23,,,1.55,6.1,6.97,0.87,0.152,0.174,0.216,,,10.1,2,2,0,2
Graham Ashcraft,5.24,,,1.5,6.63,3.14,1.28,0.163,0.077,0.282,,,77.1,15,15,5,5
Kyle Freeland,5.24,,,1.41,6.75,2.06,1.75,0.173,0.053,0.291,,,113.1,21,21,5,8
Alex Wood,5.26,,,1.78,7.55,4.35,1.37,0.177,0.102,0.323,,,39.1,9,9,1,3
Dane Dunning,5.31,,,1.44,8.62,3.79,1.71,0.216,0.095,0.26,,,95.0,26,15,5,7
Adam Oller,5.31,,,1.54,7.65,4.68,1.49,0.19,0.116,0.261,,,42.1,8,8,2,4
Caleb Thielbar,5.32,,,1.56,10.08,4.56,1.14,0.245,0.111,0.266,,,47.1,59,0,2,4
Craig Kimbrel,5.33,,,1.36,12.55,5.33,1.2,0.315,0.134,0.208,,,52.1,57,0,7,5
Miles Mikolas,5.35,,,1.28,6.4,1.31,1.36,0.169,0.035,0.284,,,171.2,32,32,10,11
Braxton Garrett,5.35,,,1.19,8.27,0.97,1.22,0.211,0.025,0.263,,,37.0,7,7,2,2
Walker Buehler,5.38,,,1.55,7.65,3.35,1.91,0.186,0.081,0.289,,,75.1,16,16,1,6
Chase Anderson,5.4,,,1.3,6.48,3.24,1.85,0.165,0.082,0.242,,,58.1,29,1,0,2
Scott Effross,5.4,,,1.5,5.4,5.4,2.7,0.143,0.143,0.25,,,3.1,3,0,0,0
Mason Englert,5.4,,,1.29,6.65,2.08,1.66,0.172,0.054,0.264,,,21.2,12,1,1,0
Jonathan Hernández,5.4,,,1.59,8.1,5.82,1.25,0.203,0.146,0.256,,,43.1,29,1,3,1
Dallas Keuchel,5.4,,,1.86,5.94,4.32,1.62,0.139,0.101,0.329,,,16.2,4,4,0,0
Kyle Tyler,5.4,,,1.74,7.11,5.12,1.14,0.176,0.127,0.301,,,31.2,8,7,0,2
Jacob Waguespack,5.4,,,2.3,9.9,9.0,0.9,0.216,0.196,0.317,,,10.0,4,1,0,0
Brad Keller,5.44,,,1.52,6.97,3.27,1.96,0.167,0.078,0.274,,,41.1,16,2,0,4
Carson Spiers,5.46,,,1.53,7.94,2.68,1.99,0.195,0.066,0.297,,,90.2,22,10,5,7
Logan Allen,5.46,,,1.5,6.75,3.21,0.96,0.164,0.078,0.281,,,28.0,12,0,0,1
Jordan Wicks,5.48,,,1.63,8.22,3.91,1.76,0.198,0.094,0.291,,,46.0,11,10,2,4
Justin Verlander,5.48,,,1.38,7.37,2.69,1.49,0.187,0.068,0.274,,,90.1,17,17,5,6
Drew Thorpe,5.48,,,1.26,5.08,4.26,1.62,0.132,0.111,0.212,,,44.1,9,9,3,3
Mike Baumann,5.55,,,1.49,8.95,4.32,1.39,0.22,0.106,0.259,,,58.1,57,0,3,1
Chris Stratton,5.55,,,1.47,6.79,5.09,0.77,0.171,0.128,0.248,,,58.1,57,0,4,3
Randy Dobnak,5.59,,,1.66,6.52,4.66,0.93,0.156,0.111,0.275,,,9.2,5,0,0,0
Zach Pop,5.59,,,1.32,6.14,3.54,1.68,0.158,0.091,0.243,,,48.1,58,0,2,4
Justin Wilson,5.59,,,1.46,9.84,2.51,1.93,0.244,0.062,0.286,,,46.2,60,0,1,5
Ky Bush,5.6,,,2.04,5.6,8.15,1.02,0.126,0.184,0.29,,,17.2,4,4,0,3
Patrick Corbin,5.62,,,1.5,7.16,2.78,1.29,0.182,0.071,0.298,,,174.2,32,32,6,13
Jake Diekman,5.63,,,1.47,11.25,6.75,1.97,0.276,0.166,0.202,,,32.0,43,0,2,3
Ray Kerr,5.64,,,1.61,10.88,2.82,1.61,0.262,0.068,0.315,,,22.1,10,2,1,2
Carlos Carrasco,5.64,,,1.4,7.73,2.86,1.65,0.199,0.074,0.276,,,103.2,21,21,3,10
Colten Brewer,5.66,,,1.6,9.58,3.92,0.44,0.232,0.095,0.293,,,20.2,16,0,0,0
Ryder Ryan,5.66,,,1.45,7.4,3.92,0.87,0.183,0.097,0.269,,,20.2,15,0,1,0
Anthony Maldonado,5.68,,,1.47,5.21,3.32,0.47,0.134,0.085,0.28,,,19.0,16,1,1,1
Max Meyer,5.68,,,1.42,7.26,3.0,2.21,0.185,0.077,0.276,,,57.0,11,11,3,5
Justin Wrobleski,5.7,,,1.38,6.44,3.96,2.23,0.169,0.104,0.248,,,36.1,8,6,1,2
Matt Festa,5.7,,,1.23,9.13,3.04,0.76,0.24,0.08,0.233,,,23.2,19,0,6,1
Gabe Speier,5.7,,,1.39,12.55,5.32,0.76,0.317,0.135,0.226,,,23.2,29,0,0,2
Steven Wilson,5.71,,,1.59,8.83,6.75,2.08,0.209,0.16,0.227,,,34.2,40,0,1,6
Peter Lambert,5.72,,,1.66,7.34,4.26,1.03,0.179,0.104,0.302,,,61.1,28,3,2,5
Logan Allen,5.73,,,1.58,7.3,3.79,2.03,0.183,0.095,0.295,,,97.1,20,20,8,5
Noah Davis,5.75,,,1.87,6.64,3.1,1.33,0.156,0.073,0.352,,,20.1,9,0,0,0
David Bednar,5.77,,,1.42,9.05,4.37,1.4,0.221,0.107,0.238,,,57.2,62,0,3,8
Brock Burke,5.82,,,1.56,10.85,4.24,1.06,0.266,0.104,0.274,,,34.0,34,1,2,1
Adrian Houser,5.84,,,1.53,5.84,4.15,1.04,0.146,0.104,0.272,,,69.1,23,7,1,5
John Brebbia,5.86,,,1.36,10.9,3.09,1.79,0.277,0.079,0.255,,,55.1,59,0,0,6
Bradley Blalock,5.87,,,1.79,5.87,5.87,1.17,0.136,0.136,0.278,,,30.2,7,6,1,3
Tyler Wells,5.87,,,1.37,7.63,1.76,1.76,0.194,0.045,0.281,,,15.1,3,3,0,2
Kyle Hendricks,5.92,,,1.45,5.99,2.96,1.45,0.153,0.076,0.286,,,130.2,29,24,4,12
Miguel Castro,5.93,,,1.68,5.27,1.98,1.98,0.125,0.047,0.339,,,13.2,11,0,0,0
Joely Rodríguez,5.93,,,1.54,7.9,1.32,1.98,0.188,0.031,0.317,,,13.2,14,0,0,1
Nick Mears,5.93,,,1.47,11.71,3.75,1.09,0.293,0.094,0.268,,,57.2,54,0,1,5
Michael Petersen,5.95,,,1.63,6.41,5.03,1.37,0.156,0.122,0.276,,,19.2,16,0,3,1
Matt Andriese,6.0,,,1.33,10.5,1.5,3.0,0.269,0.038,0.28,,,6.0,4,0,0,1
Wes Parsons,6.0,,,1.33,7.0,2.0,2.0,0.184,0.053,0.278,,,9.0,4,0,0,0
Kenny Rosenberg,6.0,,,1.5,6.38,3.0,1.88,0.163,0.077,0.292,,,24.0,7,1,0,1
Ross Stripling,6.01,,,1.54,5.17,2.32,0.74,0.129,0.058,0.309,,,85.1,22,14,2,11
José Suarez,6.02,,,1.61,9.63,4.64,1.2,0.233,0.113,0.274,,,52.1,22,3,1,2
Sixto Sánchez,6.06,,,1.6,4.29,3.53,0.76,0.105,0.086,0.303,,,35.2,14,7,0,3
Nick Ramirez,6.08,,,1.88,3.38,4.73,0.0,0.079,0.111,0.333,,,13.1,8,0,0,0
Kenta Maeda,6.09,,,1.38,7.69,2.48,1.76,0.198,0.064,0.281,,,112.1,29,17,3,7
Daniel Palencia,6.14,,,1.77,9.82,7.36,0.0,0.232,0.174,0.25,,,14.2,10,0,0,1
Dakota Hudson,6.17,,,1.67,4.96,5.06,1.11,0.121,0.124,0.286,,,89.0,18,18,2,12
Tyler Kinley,6.19,,,1.47,10.13,4.64,1.55,0.253,0.116,0.248,,,64.0,67,0,6,1
Yohan Ramírez,6.2,,,1.47,9.0,3.4,0.8,0.216,0.082,0.28,,,45.0,38,0,0,5
Spencer Howard,6.21,,,2.0,8.38,4.34,1.55,0.188,0.097,0.344,,,29.0,9,3,1,2
Darren McCaughan,6.21,,,1.62,6.0,3.21,1.93,0.144,0.077,0.31,,,42.0,12,5,0,0
Davis Daniel,6.23,,,1.48,8.31,1.78,1.48,0.209,0.045,0.307,,,30.1,6,6,1,4
Jordan Montgomery,6.23,,,1.65,6.38,3.38,1.08,0.156,0.083,0.312,,,117.0,25,21,8,7
Julian Aguiar,6.25,,,1.33,5.4,3.41,2.27,0.136,0.086,0.244,,,31.2,7,7,2,1
Yonny Chirinos,6.3,,,1.87,7.5,3.9,2.1,0.174,0.09,0.339,,,30.0,6,6,0,2
Sean Newcomb,6.3,,,1.7,6.3,7.2,1.8,0.156,0.178,0.257,,,10.0,7,0,1,0
Elieser Hernández,6.32,,,1.21,4.6,2.87,2.87,0.125,0.078,0.237,,,15.2,9,1,0,1
Jordan Leasure,6.32,,,1.6,7.47,5.17,1.72,0.183,0.127,0.267,,,31.1,33,0,0,2
Tim Mayza,6.33,,,1.62,5.91,3.16,1.05,0.144,0.077,0.309,,,42.2,50,0,0,2
Joe Boyle,6.42,,,1.72,10.57,7.55,0.76,0.248,0.177,0.235,,,47.2,13,10,3,6
Wade Miley,6.43,,,1.43,2.57,5.14,1.29,0.067,0.133,0.25,,,7.0,2,2,0,1
Mason Black,6.44,,,1.68,7.68,3.72,1.73,0.183,0.089,0.309,,,36.1,9,8,1,5
Justin Lawrence,6.49,,,1.78,6.79,4.98,1.36,0.161,0.118,0.313,,,59.2,56,0,4,4
Kody Funderburk,6.49,,,1.62,8.31,3.89,1.04,0.199,0.093,0.301,,,34.2,27,0,1,0
Bailey Horn,6.5,,,1.78,6.5,5.0,2.5,0.148,0.114,0.293,,,18.0,18,0,1,1
Bryce Elder,6.52,,,1.63,8.34,3.08,1.45,0.204,0.075,0.311,,,49.2,10,10,2,5
Giovanny Gallegos,6.53,,,1.65,9.15,4.35,2.61,0.223,0.106,0.286,,,20.2,21,0,2,1
Roddery Muñoz,6.53,,,1.58,7.62,4.57,2.83,0.185,0.111,0.272,,,82.2,18,17,2,7
Will Smith,6.53,,,1.45,6.31,3.27,1.52,0.156,0.081,0.273,,,41.1,45,0,0,4
Parker Mushinski,6.55,,,1.45,2.45,4.09,0.82,0.06,0.1,0.256,,,11.0,10,0,0,0
Josh Rogers,6.55,,,1.64,2.45,2.45,0.82,0.06,0.06,0.349,,,11.0,6,0,2,0
Antonio Senzatela,6.57,,,1.86,5.11,5.84,2.19,0.13,0.148,0.326,,,12.1,3,3,0,1
Jordan Romano,6.59,,,1.46,8.56,2.63,2.63,0.21,0.065,0.286,,,13.2,15,0,1,2
Julian Merryweather,6.6,,,1.8,8.4,5.4,0.0,0.189,0.122,0.295,,,15.0,15,0,1,1
Kent Emanuel,6.62,,,1.53,6.11,3.57,2.04,0.146,0.085,0.282,,,17.2,12,0,0,0
Dominic Leone,6.63,,,1.79,8.05,6.63,1.89,0.191,0.157,0.274,,,19.0,23,0,0,2
Slade Cecconi,6.66,,,1.42,7.48,1.99,1.87,0.189,0.05,0.294,,,77.0,20,13,2,7
Zebby Matthews,6.69,,,1.65,10.27,2.63,2.63,0.243,0.062,0.311,,,37.2,9,9,1,4
Jordan Weems,6.7,,,1.75,7.56,5.18,1.51,0.179,0.122,0.288,,,41.2,41,0,1,1
Reid Detmers,6.7,,,1.56,11.23,3.92,1.85,0.279,0.097,0.282,,,87.1,17,17,4,9
Joan Adon,6.75,,,1.5,5.06,3.38,1.69,0.125,0.083,0.293,,,10.2,8,1,0,0
Matt Barnes,6.75,,,1.5,6.75,2.7,0.67,0.167,0.067,0.291,,,13.1,14,0,0,0
Mike Clevinger,6.75,,,1.94,8.44,5.06,2.25,0.192,0.115,0.319,,,16.0,4,4,0,3
Chris Devenski,6.75,,,1.58,8.1,4.73,3.04,0.197,0.115,0.259,,,26.2,19,0,2,1
Kyle Farmer,6.75,,,2.0,0.0,2.25,0.0,0.0,0.053,0.389,,,4.0,3,0,0,0
Vladimir Gutierrez,6.75,,,1.25,9.0,4.5,2.25,0.235,0.118,0.2,,,4.0,1,0,0,0
Grant Hartwig,6.75,,,1.5,5.4,5.4,1.35,0.129,0.129,0.24,,,6.2,4,0,0,0
Chayce McDermott,6.75,,,1.75,6.75,4.5,2.25,0.167,0.111,0.333,,,4.0,1,1,0,0
Germán Márquez,6.75,,,2.25,6.75,9.0,2.25,0.15,0.2,0.313,,,4.0,1,1,0,0
Chase Silseth,6.75,,,1.5,13.5,4.5,3.38,0.316,0.105,0.242,,,8.0,2,2,0,1
George Soriano,6.75,,,1.36,8.9,3.99,2.15,0.221,0.099,0.241,,,29.1,22,0,1,1
Rowdy Tellez,6.75,,,2.25,0.0,3.38,0.0,0.0,0.067,0.455,,,2.2,3,0,0,0
Ricky Vanasco,6.75,,,0.75,2.25,0.0,0.0,0.067,0.0,0.2,,,4.0,4,0,1,0
Andrew Wantz,6.75,,,1.5,20.25,6.75,6.75,0.5,0.167,0.2,,,1.1,1,0,0,0
Anthony Molina,6.79,,,1.58,6.18,3.32,0.75,0.155,0.083,0.305,,,59.2,35,1,1,1
Tyler Phillips,6.87,,,1.42,6.87,1.72,2.21,0.175,0.044,0.3,,,36.2,8,7,4,1
José Cisnero,6.89,,,1.66,9.77,4.6,2.3,0.23,0.108,0.29,,,15.2,15,0,0,0
Abner Uribe,6.91,,,1.88,8.79,7.53,0.63,0.212,0.182,0.278,,,14.1,14,0,2,2
Yunior Marte,6.92,,,1.88,7.96,5.19,1.73,0.181,0.118,0.306,,,26.0,23,0,0,0
Ty Blach,6.94,,,1.7,4.54,2.27,2.14,0.109,0.055,0.342,,,71.1,20,12,3,8
Jake Bloss,6.94,,,1.63,8.49,2.31,3.86,0.2,0.055,0.314,,,11.2,3,3,0,1
Emmanuel Ramirez,6.97,,,1.4,9.15,3.48,1.31,0.228,0.087,0.263,,,20.2,15,0,0,1
Spencer Strider,7.0,,,1.67,12.0,5.0,2.0,0.286,0.119,0.27,,,9.0,2,2,0,0
Adam Cimber,7.03,,,1.4,7.03,5.18,0.37,0.178,0.131,0.235,,,24.1,28,0,3,0
Tommy Henry,7.04,,,1.75,7.04,4.23,2.11,0.165,0.099,0.312,,,38.1,9,7,2,3
Nick Nastrini,7.07,,,1.91,6.56,9.08,1.77,0.149,0.207,0.234,,,35.2,9,8,0,7
Deivi García,7.07,,,1.93,9.64,7.07,1.29,0.221,0.162,0.286,,,14.0,14,0,1,2
Taijuan Walker,7.1,,,1.72,6.24,3.98,2.58,0.152,0.097,0.317,,,83.2,19,15,3,7
